  table_schema  |           table_name           |          column_name           |        data_type         | max_len | is_nullable 
 inventory      | standard_item_journal_line     | shortcut_dimension_1_code      | text                     |         | NO
 inventory      | standard_item_journal_line     | shortcut_dimension_2_code      | text                     |         | NO
 inventory      | standard_item_journal_line     | indirect_cost                  | numeric                  |         | NO
 inventory      | standard_item_journal_line     | standard_journal_code          | text                     |         | NO
 inventory      | standard_item_journal_line     | reason_code                    | text                     |         | NO
 inventory      | standard_item_journal_line     | transaction_type               | text                     |         | NO
 inventory      | standard_item_journal_line     | transport_method               | text                     |         | NO
 inventory      | standard_item_journal_line     | country_region_code            | text                     |         | NO
 inventory      | standard_item_journal_line     | qty_calculated                 | numeric                  |         | NO
 inventory      | standard_item_journal_line     | qty_phys_inventory             | numeric                  |         | NO
 inventory      | standard_item_journal_line     | phys_inventory                 | boolean                  |         | NO
 inventory      | standard_item_journal_line     | gen_bus_posting_group          | text                     |         | NO
 inventory      | standard_item_journal_line     | gen_prod_posting_group         | text                     |         | NO
 inventory      | standard_item_journal_line     | entry_exit_point               | text                     |         | NO
 inventory      | standard_item_journal_line     | area                           | text                     |         | NO
 inventory      | standard_item_journal_line     | transaction_specification      | text                     |         | NO
 inventory      | standard_item_journal_line     | posting_no_series              | text                     |         | NO
 inventory      | standard_item_journal_line     | dimension_set_id               | integer                  |         | NO
 inventory      | standard_item_journal_line     | variant_code                   | text                     |         | NO
 inventory      | standard_item_journal_line     | bin_code                       | text                     |         | NO
 inventory      | standard_item_journal_line     | qty_per_unit_of_measure        | numeric                  |         | NO
 inventory      | standard_item_journal_line     | unit_of_measure_code           | text                     |         | NO
 inventory      | standard_item_journal_line     | quantity_base                  | numeric                  |         | NO
 inventory      | standard_item_journal_line     | originally_ordered_no          | text                     |         | NO
 inventory      | standard_item_journal_line     | originally_ordered_var_code    | text                     |         | NO
 inventory      | standard_item_journal_line     | item_category_code             | text                     |         | NO
 inventory      | standard_item_journal_line     | nonstock                       | boolean                  |         | NO
 inventory      | standard_item_journal_line     | purchasing_code                | text                     |         | NO
 inventory      | standard_item_journal_line     | product_group_code             | text                     |         | NO
 inventory      | standard_item_journal_line     | value_entry_type               | smallint                 |         | NO
 inventory      | standard_item_journal_line     | item_charge_no                 | text                     |         | NO
 inventory      | standard_item_journal_line     | correction                     | boolean                  |         | NO
 inventory      | standard_item_journal_line     | work_center_no                 | text                     |         | NO
 inventory      | standard_item_journal_line     | return_reason_code             | text                     |         | NO
 inventory      | standard_item_journal_line     | overhead_rate                  | numeric                  |         | NO
 inventory      | standard_item_journal_line     | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | standard_item_journal_line     | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | stockkeeping_unit              | Id                             | uuid                     |         | NO
 inventory      | stockkeeping_unit              | tenant_id                      | uuid                     |         | NO
 inventory      | stockkeeping_unit              | item_no                        | text                     |         | NO
 inventory      | stockkeeping_unit              | variant_code                   | text                     |         | NO
 inventory      | stockkeeping_unit              | location_code                  | text                     |         | NO
 inventory      | stockkeeping_unit              | shelf_no                       | text                     |         | NO
 inventory      | stockkeeping_unit              | unit_cost                      | numeric                  |         | NO
 inventory      | stockkeeping_unit              | standard_cost                  | numeric                  |         | NO
 inventory      | stockkeeping_unit              | last_direct_cost               | numeric                  |         | NO
 inventory      | stockkeeping_unit              | vendor_no                      | text                     |         | NO
 inventory      | stockkeeping_unit              | vendor_item_no                 | text                     |         | NO
 inventory      | stockkeeping_unit              | lead_time_calculation          | text                     |         | NO
 inventory      | stockkeeping_unit              | reorder_point                  | numeric                  |         | NO
 inventory      | stockkeeping_unit              | maximum_inventory              | numeric                  |         | NO
 inventory      | stockkeeping_unit              | reorder_quantity               | numeric                  |         | NO
 inventory      | stockkeeping_unit              | last_date_modified             | timestamp with time zone |         | YES
 inventory      | stockkeeping_unit              | assembly_policy                | smallint                 |         | NO
 inventory      | stockkeeping_unit              | transfer_level_code            | integer                  |         | NO
 inventory      | stockkeeping_unit              | lot_size                       | numeric                  |         | NO
 inventory      | stockkeeping_unit              | discrete_order_quantity        | integer                  |         | NO
 inventory      | stockkeeping_unit              | minimum_order_quantity         | numeric                  |         | NO
 inventory      | stockkeeping_unit              | maximum_order_quantity         | numeric                  |         | NO
 inventory      | stockkeeping_unit              | safety_stock_quantity          | numeric                  |         | NO
 inventory      | stockkeeping_unit              | order_multiple                 | numeric                  |         | NO
 inventory      | stockkeeping_unit              | safety_lead_time               | text                     |         | NO
 inventory      | stockkeeping_unit              | components_at_location         | text                     |         | NO
 inventory      | stockkeeping_unit              | flushing_method                | smallint                 |         | NO
 inventory      | stockkeeping_unit              | replenishment_system           | smallint                 |         | NO
 inventory      | stockkeeping_unit              | time_bucket                    | text                     |         | NO
 inventory      | stockkeeping_unit              | reordering_policy              | smallint                 |         | NO
 inventory      | stockkeeping_unit              | include_inventory              | boolean                  |         | NO
 inventory      | stockkeeping_unit              | manufacturing_policy           | smallint                 |         | NO
 inventory      | stockkeeping_unit              | rescheduling_period            | text                     |         | NO
 inventory      | stockkeeping_unit              | lot_accumulation_period        | text                     |         | NO
 inventory      | stockkeeping_unit              | dampener_period                | text                     |         | NO
 inventory      | stockkeeping_unit              | dampener_quantity              | numeric                  |         | NO
 inventory      | stockkeeping_unit              | overflow_level                 | numeric                  |         | NO
 inventory      | stockkeeping_unit              | transfer_from_code             | text                     |         | NO
 inventory      | stockkeeping_unit              | special_equipment_code         | text                     |         | NO
 inventory      | stockkeeping_unit              | put_away_template_code         | text                     |         | NO
 inventory      | stockkeeping_unit              | put_away_unit_of_measure_code  | text                     |         | NO
 inventory      | stockkeeping_unit              | phys_invt_counting_period_code | text                     |         | NO
 inventory      | stockkeeping_unit              | last_counting_period_update    | timestamp with time zone |         | YES
 inventory      | stockkeeping_unit              | use_cross_docking              | boolean                  |         | NO
 inventory      | stockkeeping_unit              | next_counting_start_date       | timestamp with time zone |         | YES
 inventory      | stockkeeping_unit              | next_counting_end_date         | timestamp with time zone |         | YES
 inventory      | stockkeeping_unit              | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | stockkeeping_unit              | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | stop                           | Id                             | uuid                     |         | NO
 inventory      | stop                           | tenant_id                      | uuid                     |         | NO
 inventory      | stop                           | code                           | text                     |         | NO
 inventory      | stop                           | description                    | text                     |         | NO
 inventory      | stop                           | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | stop                           | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | tracking_specification         | Id                             | uuid                     |         | NO
 inventory      | tracking_specification         | tenant_id                      | uuid                     |         | NO
 inventory      | tracking_specification         | entry_no                       | integer                  |         | NO
 inventory      | tracking_specification         | item_no                        | text                     |         | NO
 inventory      | tracking_specification         | location_code                  | text                     |         | NO
 inventory      | tracking_specification         | quantity_base                  | numeric                  |         | NO
 inventory      | tracking_specification         | description                    | text                     |         | NO
 inventory      | tracking_specification         | creation_date                  | timestamp with time zone |         | YES
 inventory      | tracking_specification         | source_type                    | integer                  |         | NO
 inventory      | tracking_specification         | source_subtype                 | smallint                 |         | NO
 inventory      | tracking_specification         | source_id                      | text                     |         | NO
 inventory      | tracking_specification         | source_batch_name              | text                     |         | NO
 inventory      | tracking_specification         | source_prod_order_line         | integer                  |         | NO
 inventory      | tracking_specification         | source_ref_no                  | integer                  |         | NO
 inventory      | tracking_specification         | item_ledger_entry_no           | integer                  |         | NO
 inventory      | tracking_specification         | transfer_item_entry_no         | integer                  |         | NO
 inventory      | tracking_specification         | serial_no                      | text                     |         | NO
 inventory      | tracking_specification         | positive                       | boolean                  |         | NO
 inventory      | tracking_specification         | qty_per_unit_of_measure        | numeric                  |         | NO
 inventory      | tracking_specification         | appl_to_item_entry             | integer                  |         | NO
 inventory      | tracking_specification         | warranty_date                  | timestamp with time zone |         | YES
 inventory      | tracking_specification         | expiration_date                | timestamp with time zone |         | YES
 inventory      | tracking_specification         | qty_to_handle_base             | numeric                  |         | NO
 inventory      | tracking_specification         | qty_to_invoice_base            | numeric                  |         | NO
 inventory      | tracking_specification         | quantity_handled_base          | numeric                  |         | NO
 inventory      | tracking_specification         | quantity_invoiced_base         | numeric                  |         | NO
 inventory      | tracking_specification         | qty_to_handle                  | numeric                  |         | NO
 inventory      | tracking_specification         | qty_to_invoice                 | numeric                  |         | NO
 inventory      | tracking_specification         | buffer_status                  | smallint                 |         | NO
 inventory      | tracking_specification         | buffer_status2                 | smallint                 |         | NO
 inventory      | tracking_specification         | buffer_value1                  | numeric                  |         | NO
 inventory      | tracking_specification         | buffer_value2                  | numeric                  |         | NO
 inventory      | tracking_specification         | buffer_value3                  | numeric                  |         | NO
 inventory      | tracking_specification         | buffer_value4                  | numeric                  |         | NO
 inventory      | tracking_specification         | buffer_value5                  | numeric                  |         | NO
 inventory      | tracking_specification         | new_serial_no                  | text                     |         | NO
 inventory      | tracking_specification         | new_lot_no                     | text                     |         | NO
 inventory      | tracking_specification         | prohibit_cancellation          | boolean                  |         | NO
 inventory      | tracking_specification         | lot_no                         | text                     |         | NO
 inventory      | tracking_specification         | variant_code                   | text                     |         | NO
 inventory      | tracking_specification         | bin_code                       | text                     |         | NO
 inventory      | tracking_specification         | appl_from_item_entry           | integer                  |         | NO
 inventory      | tracking_specification         | correction                     | boolean                  |         | NO
 inventory      | tracking_specification         | new_expiration_date            | timestamp with time zone |         | YES
 inventory      | tracking_specification         | quantity_actual_handled_base   | numeric                  |         | NO
 inventory      | tracking_specification         | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | tracking_specification         | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | untracked_planning_element     | Id                             | uuid                     |         | NO
 inventory      | untracked_planning_element     | tenant_id                      | uuid                     |         | NO
 inventory      | untracked_planning_element     | worksheet_template_name        | text                     |         | NO
 inventory      | untracked_planning_element     | worksheet_batch_name           | text                     |         | NO
 inventory      | untracked_planning_element     | worksheet_line_no              | integer                  |         | NO
 inventory      | untracked_planning_element     | track_line_no                  | integer                  |         | NO
 inventory      | untracked_planning_element     | item_no                        | text                     |         | NO
 inventory      | untracked_planning_element     | variant_code                   | text                     |         | NO
 inventory      | untracked_planning_element     | location_code                  | text                     |         | NO
 inventory      | untracked_planning_element     | source_type                    | integer                  |         | NO
 inventory      | untracked_planning_element     | source_id                      | text                     |         | NO
 inventory      | untracked_planning_element     | parameter_value                | numeric                  |         | NO
 inventory      | untracked_planning_element     | untracked_quantity             | numeric                  |         | NO
 inventory      | untracked_planning_element     | track_quantity_from            | numeric                  |         | NO
 inventory      | untracked_planning_element     | track_quantity_to              | numeric                  |         | NO
 inventory      | untracked_planning_element     | source                         | text                     |         | NO
 inventory      | untracked_planning_element     | warning_level                  | smallint                 |         | NO
 inventory      | untracked_planning_element     | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | untracked_planning_element     | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | value_entry                    | Id                             | uuid                     |         | NO
 inventory      | value_entry                    | tenant_id                      | uuid                     |         | NO
 inventory      | value_entry                    | entry_no                       | integer                  |         | NO
 inventory      | value_entry                    | item_no                        | text                     |         | NO
 inventory      | value_entry                    | posting_date                   | timestamp with time zone |         | YES
 inventory      | value_entry                    | item_ledger_entry_type         | smallint                 |         | NO
 inventory      | value_entry                    | source_no                      | text                     |         | NO
 inventory      | value_entry                    | document_no                    | text                     |         | NO
 inventory      | value_entry                    | description                    | text                     |         | NO
 inventory      | value_entry                    | location_code                  | text                     |         | NO
 inventory      | value_entry                    | inventory_posting_group        | text                     |         | NO
 inventory      | value_entry                    | source_posting_group           | text                     |         | NO
 inventory      | value_entry                    | item_ledger_entry_no           | integer                  |         | NO
 inventory      | value_entry                    | valued_quantity                | numeric                  |         | NO
 inventory      | value_entry                    | item_ledger_entry_quantity     | numeric                  |         | NO
 inventory      | value_entry                    | invoiced_quantity              | numeric                  |         | NO
 inventory      | value_entry                    | cost_per_unit                  | numeric                  |         | NO
 inventory      | value_entry                    | sales_amount_actual            | numeric                  |         | NO
 inventory      | value_entry                    | salespers_purch_code           | text                     |         | NO
 inventory      | value_entry                    | discount_amount                | numeric                  |         | NO
 inventory      | value_entry                    | user_id                        | text                     |         | NO
 inventory      | value_entry                    | source_code                    | text                     |         | NO
 inventory      | value_entry                    | applies_to_entry               | integer                  |         | NO
 inventory      | value_entry                    | global_dimension_1_code        | text                     |         | NO
 inventory      | value_entry                    | global_dimension_2_code        | text                     |         | NO
 inventory      | value_entry                    | source_type                    | smallint                 |         | NO
 inventory      | value_entry                    | cost_amount_actual             | numeric                  |         | NO
 inventory      | value_entry                    | cost_posted_to_g_l             | numeric                  |         | NO
 inventory      | value_entry                    | reason_code                    | text                     |         | NO
 inventory      | value_entry                    | drop_shipment                  | boolean                  |         | NO
 inventory      | value_entry                    | journal_batch_name             | text                     |         | NO
 inventory      | value_entry                    | gen_bus_posting_group          | text                     |         | NO
 inventory      | value_entry                    | gen_prod_posting_group         | text                     |         | NO
 inventory      | value_entry                    | document_date                  | timestamp with time zone |         | YES
 inventory      | value_entry                    | external_document_no           | text                     |         | NO
 inventory      | value_entry                    | cost_amount_actual_acy         | numeric                  |         | NO
 inventory      | value_entry                    | cost_posted_to_g_l_acy         | numeric                  |         | NO
 inventory      | value_entry                    | cost_per_unit_acy              | numeric                  |         | NO
 inventory      | value_entry                    | document_type                  | smallint                 |         | NO
 inventory      | value_entry                    | document_line_no               | integer                  |         | NO
 inventory      | value_entry                    | order_type                     | smallint                 |         | NO
 inventory      | value_entry                    | order_no                       | text                     |         | NO
 inventory      | value_entry                    | order_line_no                  | integer                  |         | NO
 inventory      | value_entry                    | expected_cost                  | boolean                  |         | NO
 inventory      | value_entry                    | item_charge_no                 | text                     |         | NO
 inventory      | value_entry                    | valued_by_average_cost         | boolean                  |         | NO
 inventory      | value_entry                    | partial_revaluation            | boolean                  |         | NO
 inventory      | value_entry                    | inventoriable                  | boolean                  |         | NO
 inventory      | value_entry                    | valuation_date                 | timestamp with time zone |         | YES
 inventory      | value_entry                    | entry_type                     | smallint                 |         | NO
 inventory      | value_entry                    | variance_type                  | smallint                 |         | NO
 inventory      | value_entry                    | purchase_amount_actual         | numeric                  |         | NO
 inventory      | value_entry                    | purchase_amount_expected       | numeric                  |         | NO
 inventory      | value_entry                    | sales_amount_expected          | numeric                  |         | NO
 inventory      | value_entry                    | cost_amount_expected           | numeric                  |         | NO
 inventory      | value_entry                    | cost_amount_non_invtbl         | numeric                  |         | NO
 inventory      | value_entry                    | cost_amount_expected_acy       | numeric                  |         | NO
 inventory      | value_entry                    | cost_amount_non_invtbl_acy     | numeric                  |         | NO
 inventory      | value_entry                    | expected_cost_posted_to_g_l    | numeric                  |         | NO
 inventory      | value_entry                    | exp_cost_posted_to_g_l_acy     | numeric                  |         | NO
 inventory      | value_entry                    | dimension_set_id               | integer                  |         | NO
 inventory      | value_entry                    | job_no                         | text                     |         | NO
 inventory      | value_entry                    | job_task_no                    | text                     |         | NO
 inventory      | value_entry                    | job_ledger_entry_no            | integer                  |         | NO
 inventory      | value_entry                    | variant_code                   | text                     |         | NO
 inventory      | value_entry                    | adjustment                     | boolean                  |         | NO
 inventory      | value_entry                    | average_cost_exception         | boolean                  |         | NO
 inventory      | value_entry                    | capacity_ledger_entry_no       | integer                  |         | NO
 inventory      | value_entry                    | type                           | smallint                 |         | NO
 inventory      | value_entry                    | no                             | text                     |         | NO
 inventory      | value_entry                    | return_reason_code             | text                     |         | NO
 inventory      | value_entry                    | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | value_entry                    | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | value_entry_relation           | Id                             | uuid                     |         | NO
 inventory      | value_entry_relation           | tenant_id                      | uuid                     |         | NO
 inventory      | value_entry_relation           | value_entry_no                 | integer                  |         | NO
 inventory      | value_entry_relation           | source_rowid                   | text                     |         | NO
 inventory      | value_entry_relation           | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | value_entry_relation           | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_activity_header      | Id                             | uuid                     |         | NO
 inventory      | warehouse_activity_header      | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_activity_header      | type                           | smallint                 |         | NO
 inventory      | warehouse_activity_header      | no                             | text                     |         | NO
 inventory      | warehouse_activity_header      | location_code                  | text                     |         | NO
 inventory      | warehouse_activity_header      | assigned_user_id               | text                     |         | NO
 inventory      | warehouse_activity_header      | assignment_date                | timestamp with time zone |         | YES
 inventory      | warehouse_activity_header      | assignment_time                | text                     |         | NO
 inventory      | warehouse_activity_header      | sorting_method                 | smallint                 |         | NO
 inventory      | warehouse_activity_header      | no_series                      | text                     |         | NO
 inventory      | warehouse_activity_header      | no_printed                     | integer                  |         | NO
 inventory      | warehouse_activity_header      | posting_date                   | timestamp with time zone |         | YES
 inventory      | warehouse_activity_header      | registering_no                 | text                     |         | NO
 inventory      | warehouse_activity_header      | last_registering_no            | text                     |         | NO
 inventory      | warehouse_activity_header      | registering_no_series          | text                     |         | NO
 inventory      | warehouse_activity_header      | date_of_last_printing          | timestamp with time zone |         | YES
 inventory      | warehouse_activity_header      | time_of_last_printing          | text                     |         | NO
 inventory      | warehouse_activity_header      | breakbulk_filter               | boolean                  |         | NO
 inventory      | warehouse_activity_header      | source_no                      | text                     |         | NO
 inventory      | warehouse_activity_header      | source_document                | smallint                 |         | NO
 inventory      | warehouse_activity_header      | source_type                    | integer                  |         | NO
 inventory      | warehouse_activity_header      | source_subtype                 | smallint                 |         | NO
 inventory      | warehouse_activity_header      | destination_type               | smallint                 |         | NO
 inventory      | warehouse_activity_header      | destination_no                 | text                     |         | NO
 inventory      | warehouse_activity_header      | external_document_no           | text                     |         | NO
 inventory      | warehouse_activity_header      | expected_receipt_date          | timestamp with time zone |         | YES
 inventory      | warehouse_activity_header      | shipment_date                  | timestamp with time zone |         | YES
 inventory      | warehouse_activity_header      | external_document_no_2         | text                     |         | NO
 inventory      | warehouse_activity_header      | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_activity_header      | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_activity_line        | Id                             | uuid                     |         | NO
 inventory      | warehouse_activity_line        | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_activity_line        | activity_type                  | smallint                 |         | NO
 inventory      | warehouse_activity_line        | no                             | text                     |         | NO
 inventory      | warehouse_activity_line        | line_no                        | integer                  |         | NO
 inventory      | warehouse_activity_line        | source_type                    | integer                  |         | NO
 inventory      | warehouse_activity_line        | source_subtype                 | smallint                 |         | NO
 inventory      | warehouse_activity_line        | source_no                      | text                     |         | NO
 inventory      | warehouse_activity_line        | source_line_no                 | integer                  |         | NO
 inventory      | warehouse_activity_line        | source_subline_no              | integer                  |         | NO
 inventory      | warehouse_activity_line        | source_document                | smallint                 |         | NO
 inventory      | warehouse_activity_line        | location_code                  | text                     |         | NO
 inventory      | warehouse_activity_line        | shelf_no                       | text                     |         | NO
 inventory      | warehouse_activity_line        | sorting_sequence_no            | integer                  |         | NO
 inventory      | warehouse_activity_line        | item_no                        | text                     |         | NO
 inventory      | warehouse_activity_line        | variant_code                   | text                     |         | NO
 inventory      | warehouse_activity_line        | unit_of_measure_code           | text                     |         | NO
 inventory      | warehouse_activity_line        | qty_per_unit_of_measure        | numeric                  |         | NO
 inventory      | warehouse_activity_line        | description                    | text                     |         | NO
 inventory      | warehouse_activity_line        | description_2                  | text                     |         | NO
 inventory      | warehouse_activity_line        | quantity                       | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_base                       | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_outstanding                | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_outstanding_base           | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_to_handle                  | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_to_handle_base             | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_handled                    | numeric                  |         | NO
 inventory      | warehouse_activity_line        | qty_handled_base               | numeric                  |         | NO
 inventory      | warehouse_activity_line        | shipping_advice                | smallint                 |         | NO
 inventory      | warehouse_activity_line        | due_date                       | timestamp with time zone |         | YES
 inventory      | warehouse_activity_line        | destination_type               | smallint                 |         | NO
 inventory      | warehouse_activity_line        | destination_no                 | text                     |         | NO
 inventory      | warehouse_activity_line        | shipping_agent_code            | text                     |         | NO
 inventory      | warehouse_activity_line        | shipping_agent_service_code    | text                     |         | NO
 inventory      | warehouse_activity_line        | shipment_method_code           | text                     |         | NO
 inventory      | warehouse_activity_line        | starting_date                  | timestamp with time zone |         | YES
 inventory      | warehouse_activity_line        | assemble_to_order              | boolean                  |         | NO
 inventory      | warehouse_activity_line        | ato_component                  | boolean                  |         | NO
 inventory      | warehouse_activity_line        | serial_no                      | text                     |         | NO
 inventory      | warehouse_activity_line        | lot_no                         | text                     |         | NO
 inventory      | warehouse_activity_line        | warranty_date                  | timestamp with time zone |         | YES
 inventory      | warehouse_activity_line        | expiration_date                | timestamp with time zone |         | YES
 inventory      | warehouse_activity_line        | bin_code                       | text                     |         | NO
 inventory      | warehouse_activity_line        | zone_code                      | text                     |         | NO
 inventory      | warehouse_activity_line        | action_type                    | smallint                 |         | NO
 inventory      | warehouse_activity_line        | whse_document_type             | smallint                 |         | NO
 inventory      | warehouse_activity_line        | whse_document_no               | text                     |         | NO
 inventory      | warehouse_activity_line        | whse_document_line_no          | integer                  |         | NO
 inventory      | warehouse_activity_line        | bin_ranking                    | integer                  |         | NO
 inventory      | warehouse_activity_line        | cubage                         | numeric                  |         | NO
 inventory      | warehouse_activity_line        | weight                         | numeric                  |         | NO
 inventory      | warehouse_activity_line        | special_equipment_code         | text                     |         | NO
 inventory      | warehouse_activity_line        | bin_type_code                  | text                     |         | NO
 inventory      | warehouse_activity_line        | breakbulk_no                   | integer                  |         | NO
 inventory      | warehouse_activity_line        | original_breakbulk             | boolean                  |         | NO
 inventory      | warehouse_activity_line        | breakbulk                      | boolean                  |         | NO
 inventory      | warehouse_activity_line        | cross_dock_information         | smallint                 |         | NO
 inventory      | warehouse_activity_line        | dedicated                      | boolean                  |         | NO
 inventory      | warehouse_activity_line        | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_activity_line        | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_basic_cue            | Id                             | uuid                     |         | NO
 inventory      | warehouse_basic_cue            | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_basic_cue            | primary_key                    | text                     |         | NO
 inventory      | warehouse_basic_cue            | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_basic_cue            | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_class                | Id                             | uuid                     |         | NO
 inventory      | warehouse_class                | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_class                | code                           | text                     |         | NO
 inventory      | warehouse_class                | description                    | text                     |         | NO
 inventory      | warehouse_class                | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_class                | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_comment_line         | Id                             | uuid                     |         | NO
 inventory      | warehouse_comment_line         | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_comment_line         | table_name                     | smallint                 |         | NO
 inventory      | warehouse_comment_line         | type                           | smallint                 |         | NO
 inventory      | warehouse_comment_line         | no                             | text                     |         | NO
 inventory      | warehouse_comment_line         | line_no                        | integer                  |         | NO
 inventory      | warehouse_comment_line         | date                           | timestamp with time zone |         | YES
 inventory      | warehouse_comment_line         | code                           | text                     |         | NO
 inventory      | warehouse_comment_line         | comment                        | text                     |         | NO
 inventory      | warehouse_comment_line         | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_comment_line         | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_employee             | Id                             | uuid                     |         | NO
 inventory      | warehouse_employee             | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_employee             | user_id                        | text                     |         | NO
 inventory      | warehouse_employee             | location_code                  | text                     |         | NO
 inventory      | warehouse_employee             | default                        | boolean                  |         | NO
 inventory      | warehouse_employee             | adcs_user                      | text                     |         | NO
 inventory      | warehouse_employee             | CreatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_employee             | UpdatedAt                      | timestamp with time zone |         | NO
 inventory      | warehouse_entry                | Id                             | uuid                     |         | NO
 inventory      | warehouse_entry                | tenant_id                      | uuid                     |         | NO
 inventory      | warehouse_entry                | entry_no                       | integer                  |         | NO
 inventory      | warehouse_entry                | journal_batch_name             | text                     |         | NO
 inventory      | warehouse_entry                | line_no                        | integer                  |         | NO
 inventory      | warehouse_entry                | registering_date               | timestamp with time zone |         | YES
 inventory      | warehouse_entry                | location_code                  | text                     |         | NO
